index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
14077,2012-08-14,autumn,1,8,17,0,2,1,3,0.76,0.7273,0.66,0.2537,812
14078,2012-08-14,autumn,1,8,18,0,2,1,1,0.76,0.7121,0.62,0.2836,854
14079,2012-08-14,autumn,1,8,19,0,2,1,1,0.76,0.7273,0.66,0.194,627
14080,2012-08-14,autumn,1,8,20,0,2,1,1,0.74,0.7121,0.74,0.2239,436
14091,2012-08-15,autumn,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.194,492
14092,2012-08-15,autumn,1,8,8,0,3,1,2,0.7,0.6515,0.65,0.2836,682
14100,2012-08-15,autumn,1,8,16,0,3,1,1,0.76,0.6818,0.48,0.194,431
14101,2012-08-15,autumn,1,8,17,0,3,1,1,0.74,0.6818,0.55,0.2836,851
14102,2012-08-15,autumn,1,8,18,0,3,1,1,0.74,0.6667,0.51,0.2239,848
14103,2012-08-15,autumn,1,8,19,0,3,1,1,0.7,0.6515,0.61,0.1343,649
14116,2012-08-16,autumn,1,8,8,0,4,1,1,0.68,0.6364,0.61,0.194,682
14125,2012-08-16,autumn,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.194,897
14126,2012-08-16,autumn,1,8,18,0,4,1,1,0.8,0.7121,0.36,0.0,832
14127,2012-08-16,autumn,1,8,19,0,4,1,1,0.76,0.6818,0.4,0.1045,677
14128,2012-08-16,autumn,1,8,20,0,4,1,1,0.76,0.6818,0.4,0.0896,514
14140,2012-08-17,autumn,1,8,8,0,5,1,1,0.68,0.2424,0.65,0.1343,668
14148,2012-08-17,autumn,1,8,16,0,5,1,2,0.84,0.2424,0.32,0.4478,488
14149,2012-08-17,autumn,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,791
14150,2012-08-17,autumn,1,8,18,0,5,1,2,0.82,0.2424,0.38,0.2537,669
14151,2012-08-17,autumn,1,8,19,0,5,1,2,0.74,0.2424,0.55,0.3881,491
14166,2012-08-18,autumn,1,8,10,0,6,0,1,0.7,0.6515,0.54,0.1642,480
14167,2012-08-18,autumn,1,8,11,0,6,0,1,0.72,0.6667,0.51,0.0,536
14168,2012-08-18,autumn,1,8,12,0,6,0,1,0.76,0.6667,0.37,0.194,654
14169,2012-08-18,autumn,1,8,13,0,6,0,1,0.74,0.6515,0.4,0.194,644
14170,2012-08-18,autumn,1,8,14,0,6,0,1,0.76,0.6667,0.37,0.2836,598
14171,2012-08-18,autumn,1,8,15,0,6,0,1,0.76,0.6667,0.37,0.2239,596
14172,2012-08-18,autumn,1,8,16,0,6,0,1,0.76,0.6667,0.37,0.2537,641
14173,2012-08-18,autumn,1,8,17,0,6,0,1,0.76,0.6667,0.37,0.2239,635
14174,2012-08-18,autumn,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,554
14175,2012-08-18,autumn,1,8,19,0,6,0,1,0.7,0.6364,0.45,0.1642,488
14212,2012-08-20,autumn,1,8,8,0,1,1,2,0.62,0.5909,0.73,0.1045,655
14221,2012-08-20,autumn,1,8,17,0,1,1,1,0.7,0.6515,0.58,0.2836,893
14222,2012-08-20,autumn,1,8,18,0,1,1,2,0.62,0.5909,0.78,0.2537,815
14235,2012-08-21,autumn,1,8,7,0,2,1,1,0.6,0.5758,0.78,0.1045,519
14236,2012-08-21,autumn,1,8,8,0,2,1,1,0.6,0.5758,0.78,0.1343,723
14245,2012-08-21,autumn,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,878
14246,2012-08-21,autumn,1,8,18,0,2,1,1,0.72,0.6667,0.54,0.2239,625
14259,2012-08-22,autumn,1,8,7,0,3,1,1,0.62,0.5909,0.78,0.0,553
14260,2012-08-22,autumn,1,8,8,0,3,1,1,0.64,0.6061,0.73,0.0896,740
14269,2012-08-22,autumn,1,8,17,0,3,1,3,0.74,0.6818,0.55,0.2239,783
14270,2012-08-22,autumn,1,8,18,0,3,1,3,0.66,0.6212,0.61,0.2239,683
14271,2012-08-22,autumn,1,8,19,0,3,1,2,0.66,0.6212,0.74,0.0,580
14283,2012-08-23,autumn,1,8,7,0,4,1,2,0.62,0.5758,0.83,0.0896,481
14284,2012-08-23,autumn,1,8,8,0,4,1,2,0.66,0.6212,0.74,0.0896,707
14293,2012-08-23,autumn,1,8,17,0,4,1,1,0.76,0.6818,0.45,0.2239,820
14294,2012-08-23,autumn,1,8,18,0,4,1,1,0.74,0.6667,0.48,0.2239,941
14295,2012-08-23,autumn,1,8,19,0,4,1,1,0.72,0.6667,0.51,0.0896,633
14308,2012-08-24,autumn,1,8,8,0,5,1,2,0.66,0.6212,0.74,0.0,744
14316,2012-08-24,autumn,1,8,16,0,5,1,2,0.76,0.6818,0.48,0.1343,515
14317,2012-08-24,autumn,1,8,17,0,5,1,2,0.74,0.6667,0.51,0.2239,812
14318,2012-08-24,autumn,1,8,18,0,5,1,2,0.72,0.6818,0.62,0.194,736
14319,2012-08-24,autumn,1,8,19,0,5,1,2,0.72,0.6667,0.58,0.1642,536
14336,2012-08-25,autumn,1,8,12,0,6,0,3,0.72,0.6667,0.54,0.3881,584
14337,2012-08-25,autumn,1,8,13,0,6,0,2,0.72,0.6667,0.51,0.3582,517
14338,2012-08-25,autumn,1,8,14,0,6,0,3,0.66,0.6212,0.65,0.2537,482
14340,2012-08-25,autumn,1,8,16,0,6,0,2,0.66,0.6212,0.74,0.2985,434
14359,2012-08-26,autumn,1,8,11,0,0,0,1,0.74,0.697,0.66,0.3582,482
14360,2012-08-26,autumn,1,8,12,0,0,0,3,0.72,0.697,0.74,0.3582,626
14361,2012-08-26,autumn,1,8,13,0,0,0,3,0.66,0.6061,0.78,0.4179,541
14379,2012-08-27,autumn,1,8,7,0,1,1,1,0.66,0.6061,0.83,0.0,433
14380,2012-08-27,autumn,1,8,8,0,1,1,1,0.66,0.6061,0.83,0.0896,699
14389,2012-08-27,autumn,1,8,17,0,1,1,1,0.8,0.7273,0.46,0.2239,845
14390,2012-08-27,autumn,1,8,18,0,1,1,1,0.78,0.7121,0.52,0.2537,834
14391,2012-08-27,autumn,1,8,19,0,1,1,1,0.74,0.697,0.7,0.2239,573
14404,2012-08-28,autumn,1,8,8,0,2,1,2,0.66,0.6212,0.85,0.1045,693
14412,2012-08-28,autumn,1,8,16,0,2,1,1,0.82,0.7121,0.33,0.3284,480
14413,2012-08-28,autumn,1,8,17,0,2,1,1,0.8,0.697,0.35,0.3881,864
14414,2012-08-28,autumn,1,8,18,0,2,1,1,0.78,0.697,0.4,0.2537,818
14415,2012-08-28,autumn,1,8,19,0,2,1,1,0.74,0.6667,0.45,0.1642,597
14416,2012-08-28,autumn,1,8,20,0,2,1,1,0.72,0.6667,0.48,0.1045,435
14427,2012-08-29,autumn,1,8,7,0,3,1,1,0.64,0.6061,0.65,0.0896,554
14428,2012-08-29,autumn,1,8,8,0,3,1,1,0.66,0.6212,0.61,0.1642,808
14436,2012-08-29,autumn,1,8,16,0,3,1,1,0.76,0.6667,0.37,0.1343,493
14437,2012-08-29,autumn,1,8,17,0,3,1,1,0.78,0.6818,0.35,0.2239,870
14438,2012-08-29,autumn,1,8,18,0,3,1,1,0.74,0.6667,0.42,0.1642,812
14439,2012-08-29,autumn,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,643
14451,2012-08-30,autumn,1,8,7,0,4,1,1,0.64,0.6061,0.73,0.0,532
14452,2012-08-30,autumn,1,8,8,0,4,1,1,0.66,0.6212,0.65,0.0,754
14460,2012-08-30,autumn,1,8,16,0,4,1,1,0.8,0.7273,0.43,0.1642,482
14461,2012-08-30,autumn,1,8,17,0,4,1,1,0.82,0.7273,0.34,0.2239,844
14462,2012-08-30,autumn,1,8,18,0,4,1,1,0.8,0.7121,0.38,0.1343,853
14463,2012-08-30,autumn,1,8,19,0,4,1,1,0.76,0.6818,0.48,0.1343,610
14476,2012-08-31,autumn,1,8,8,0,5,1,2,0.7,0.6667,0.74,0.0,690
14482,2012-08-31,autumn,1,8,14,0,5,1,1,0.9,0.7727,0.25,0.2239,436
14483,2012-08-31,autumn,1,8,15,0,5,1,1,0.9,0.7879,0.27,0.2985,526
14484,2012-08-31,autumn,1,8,16,0,5,1,1,0.9,0.7879,0.27,0.2537,528
14485,2012-08-31,autumn,1,8,17,0,5,1,1,0.88,0.7727,0.32,0.1642,617
14486,2012-08-31,autumn,1,8,18,0,5,1,1,0.86,0.7576,0.36,0.2537,546
14503,2012-09-01,autumn,1,9,11,0,6,0,2,0.8,0.7576,0.55,0.2239,492
14505,2012-09-01,autumn,1,9,13,0,6,0,2,0.82,0.7727,0.52,0.0896,504
14506,2012-09-01,autumn,1,9,14,0,6,0,2,0.86,0.7879,0.44,0.1642,514
14507,2012-09-01,autumn,1,9,15,0,6,0,2,0.86,0.7879,0.44,0.2836,563
14527,2012-09-02,autumn,1,9,11,0,0,0,2,0.74,0.697,0.7,0.0,489
14528,2012-09-02,autumn,1,9,12,0,0,0,3,0.74,0.697,0.7,0.0,545
14529,2012-09-02,autumn,1,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,493
14533,2012-09-02,autumn,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,503
14534,2012-09-02,autumn,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,500
14552,2012-09-03,autumn,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,543
14553,2012-09-03,autumn,1,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,566
14554,2012-09-03,autumn,1,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,512
14556,2012-09-03,autumn,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,500
14557,2012-09-03,autumn,1,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,498
14558,2012-09-03,autumn,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,482
14571,2012-09-04,autumn,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,493
14572,2012-09-04,autumn,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,632
14581,2012-09-04,autumn,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,856
14582,2012-09-04,autumn,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,839
14583,2012-09-04,autumn,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,552
14595,2012-09-05,autumn,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,500
14596,2012-09-05,autumn,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,725
14604,2012-09-05,autumn,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,430
14605,2012-09-05,autumn,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,863
14606,2012-09-05,autumn,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,839
14607,2012-09-05,autumn,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,662
14619,2012-09-06,autumn,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,482
14620,2012-09-06,autumn,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,646
14629,2012-09-06,autumn,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,808
14630,2012-09-06,autumn,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,835
14631,2012-09-06,autumn,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,558
14643,2012-09-07,autumn,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,486
14644,2012-09-07,autumn,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,719
14653,2012-09-07,autumn,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,772
14654,2012-09-07,autumn,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,792
14655,2012-09-07,autumn,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,568
14671,2012-09-08,autumn,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4478,578
14672,2012-09-08,autumn,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,694
14673,2012-09-08,autumn,1,9,13,0,6,0,1,0.82,0.7727,0.52,0.5224,668
14674,2012-09-08,autumn,1,9,14,0,6,0,1,0.82,0.7727,0.52,0.4478,626
14675,2012-09-08,autumn,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,512
14694,2012-09-09,autumn,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,495
14695,2012-09-09,autumn,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,585
14696,2012-09-09,autumn,1,9,12,0,0,0,1,0.66,0.6212,0.47,0.0,757
14697,2012-09-09,autumn,1,9,13,0,0,0,1,0.68,0.6364,0.39,0.0,729
14698,2012-09-09,autumn,1,9,14,0,0,0,1,0.72,0.6515,0.3,0.2836,647
14699,2012-09-09,autumn,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,696
14700,2012-09-09,autumn,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,701
14701,2012-09-09,autumn,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,671
14702,2012-09-09,autumn,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,560
14703,2012-09-09,autumn,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,496
14716,2012-09-10,autumn,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,730
14724,2012-09-10,autumn,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,488
14725,2012-09-10,autumn,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,871
14726,2012-09-10,autumn,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,968
14727,2012-09-10,autumn,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,633
14739,2012-09-11,autumn,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,596
14740,2012-09-11,autumn,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,750
14748,2012-09-11,autumn,1,9,16,0,2,1,1,0.7,0.6364,0.28,0.1343,536
14749,2012-09-11,autumn,1,9,17,0,2,1,1,0.7,0.6364,0.28,0.0,970
14750,2012-09-11,autumn,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,877
14751,2012-09-11,autumn,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,596
14763,2012-09-12,autumn,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,557
14764,2012-09-12,autumn,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,770
14772,2012-09-12,autumn,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,509
14773,2012-09-12,autumn,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,925
14774,2012-09-12,autumn,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,977
14775,2012-09-12,autumn,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,635
14787,2012-09-13,autumn,1,9,7,0,4,1,1,0.54,0.5152,0.77,0.0,571
14788,2012-09-13,autumn,1,9,8,0,4,1,1,0.56,0.5303,0.73,0.0,758
14796,2012-09-13,autumn,1,9,16,0,4,1,1,0.72,0.6515,0.39,0.0896,491
14797,2012-09-13,autumn,1,9,17,0,4,1,1,0.72,0.6515,0.42,0.194,884
14798,2012-09-13,autumn,1,9,18,0,4,1,1,0.68,0.6364,0.57,0.2537,852
14799,2012-09-13,autumn,1,9,19,0,4,1,1,0.64,0.6061,0.65,0.1343,674
14812,2012-09-14,autumn,1,9,8,0,5,1,2,0.6,0.5758,0.78,0.1642,766
14820,2012-09-14,autumn,1,9,16,0,5,1,2,0.72,0.6667,0.51,0.0,563
14821,2012-09-14,autumn,1,9,17,0,5,1,1,0.72,0.6667,0.51,0.194,894
14822,2012-09-14,autumn,1,9,18,0,5,1,1,0.72,0.6515,0.45,0.2239,808
14823,2012-09-14,autumn,1,9,19,0,5,1,1,0.68,0.6364,0.57,0.1642,579
14839,2012-09-15,autumn,1,9,11,0,6,0,1,0.64,0.6212,0.38,0.3881,627
14840,2012-09-15,autumn,1,9,12,0,6,0,1,0.66,0.6212,0.36,0.3582,706
14841,2012-09-15,autumn,1,9,13,0,6,0,1,0.68,0.6364,0.36,0.194,704
14842,2012-09-15,autumn,1,9,14,0,6,0,1,0.68,0.6364,0.34,0.3284,715
14843,2012-09-15,autumn,1,9,15,0,6,0,2,0.68,0.6364,0.34,0.2836,654
14844,2012-09-15,autumn,1,9,16,0,6,0,2,0.66,0.6212,0.36,0.2239,783
14845,2012-09-15,autumn,1,9,17,0,6,0,2,0.66,0.6212,0.36,0.2537,729
14846,2012-09-15,autumn,1,9,18,0,6,0,2,0.64,0.6212,0.36,0.2836,614
14862,2012-09-16,autumn,1,9,10,0,0,0,1,0.62,0.6212,0.5,0.1045,490
14863,2012-09-16,autumn,1,9,11,0,0,0,1,0.64,0.6212,0.47,0.1642,559
14864,2012-09-16,autumn,1,9,12,0,0,0,1,0.66,0.6212,0.44,0.1642,656
14865,2012-09-16,autumn,1,9,13,0,0,0,1,0.64,0.6212,0.41,0.1642,694
14866,2012-09-16,autumn,1,9,14,0,0,0,1,0.66,0.6212,0.39,0.1343,635
14867,2012-09-16,autumn,1,9,15,0,0,0,1,0.64,0.6212,0.41,0.1642,557
14868,2012-09-16,autumn,1,9,16,0,0,0,1,0.64,0.6212,0.44,0.1642,596
14869,2012-09-16,autumn,1,9,17,0,0,0,1,0.66,0.6212,0.41,0.0,570
14870,2012-09-16,autumn,1,9,18,0,0,0,1,0.62,0.6212,0.5,0.1642,481
14883,2012-09-17,autumn,1,9,7,0,1,1,1,0.52,0.5,0.77,0.0,492
14884,2012-09-17,autumn,1,9,8,0,1,1,1,0.54,0.5152,0.77,0.0896,683
14893,2012-09-17,autumn,1,9,17,0,1,1,2,0.64,0.6061,0.65,0.2239,842
14894,2012-09-17,autumn,1,9,18,0,1,1,2,0.62,0.5909,0.73,0.1642,774
14895,2012-09-17,autumn,1,9,19,0,1,1,2,0.62,0.5909,0.73,0.1045,486
14908,2012-09-18,autumn,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,672
14931,2012-09-19,autumn,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,545
14932,2012-09-19,autumn,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,797
14941,2012-09-19,autumn,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,886
14942,2012-09-19,autumn,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,892
14943,2012-09-19,autumn,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,611
14955,2012-09-20,autumn,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,534
14956,2012-09-20,autumn,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,790
14965,2012-09-20,autumn,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,976
14966,2012-09-20,autumn,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,900
14967,2012-09-20,autumn,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,603
14979,2012-09-21,autumn,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,503
14980,2012-09-21,autumn,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,757
14988,2012-09-21,autumn,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,567
14989,2012-09-21,autumn,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,846
14990,2012-09-21,autumn,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,805
14991,2012-09-21,autumn,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,588
15007,2012-09-22,autumn,1,9,11,0,6,0,1,0.7,0.6515,0.58,0.2836,626
15008,2012-09-22,autumn,1,9,12,0,6,0,1,0.72,0.6667,0.54,0.2985,688
15009,2012-09-22,autumn,1,9,13,0,6,0,1,0.74,0.6667,0.51,0.3582,707
15010,2012-09-22,autumn,1,9,14,0,6,0,1,0.76,0.6818,0.48,0.2836,654
15011,2012-09-22,autumn,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,750
15012,2012-09-22,autumn,1,9,16,0,6,0,1,0.74,0.6667,0.51,0.3284,680
15013,2012-09-22,autumn,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,646
15014,2012-09-22,autumn,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,598
15030,2012-09-23,winter,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,489
15031,2012-09-23,winter,1,9,11,0,0,0,1,0.56,0.5303,0.46,0.2537,570
15032,2012-09-23,winter,1,9,12,0,0,0,1,0.56,0.5303,0.43,0.1045,776
15033,2012-09-23,winter,1,9,13,0,0,0,1,0.6,0.6212,0.38,0.1642,702
15034,2012-09-23,winter,1,9,14,0,0,0,1,0.6,0.6212,0.38,0.194,666
15035,2012-09-23,winter,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,640
15036,2012-09-23,winter,1,9,16,0,0,0,1,0.6,0.6212,0.33,0.3284,691
15037,2012-09-23,winter,1,9,17,0,0,0,1,0.56,0.5303,0.35,0.2985,723
15038,2012-09-23,winter,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,540
15051,2012-09-24,winter,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,530
15052,2012-09-24,winter,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,750
15060,2012-09-24,winter,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,516
15061,2012-09-24,winter,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,898
15062,2012-09-24,winter,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,853
15063,2012-09-24,winter,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590
15064,2012-09-24,winter,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,432
15075,2012-09-25,winter,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,556
15076,2012-09-25,winter,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,805
15084,2012-09-25,winter,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,495
15085,2012-09-25,winter,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,967
15086,2012-09-25,winter,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,822
15087,2012-09-25,winter,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,539
15099,2012-09-26,winter,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,532
15100,2012-09-26,winter,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,838
15109,2012-09-26,winter,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,953
15110,2012-09-26,winter,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,884
15111,2012-09-26,winter,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,627
15112,2012-09-26,winter,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,434
15123,2012-09-27,winter,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,558
15124,2012-09-27,winter,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,794
15133,2012-09-27,winter,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,905
15134,2012-09-27,winter,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,899
15135,2012-09-27,winter,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,559
15148,2012-09-28,winter,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,705
15156,2012-09-28,winter,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,502
15157,2012-09-28,winter,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,808
15158,2012-09-28,winter,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,667
15159,2012-09-28,winter,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,508
15175,2012-09-29,winter,1,9,11,0,6,0,1,0.56,0.5303,0.52,0.2836,663
15176,2012-09-29,winter,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,682
15177,2012-09-29,winter,1,9,13,0,6,0,1,0.62,0.6212,0.41,0.2985,686
15178,2012-09-29,winter,1,9,14,0,6,0,1,0.6,0.6212,0.4,0.2537,750
15179,2012-09-29,winter,1,9,15,0,6,0,1,0.6,0.6212,0.43,0.2537,727
15180,2012-09-29,winter,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,722
15181,2012-09-29,winter,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,712
15182,2012-09-29,winter,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,594
15198,2012-09-30,winter,1,9,10,0,0,0,1,0.58,0.5455,0.46,0.1642,479
15199,2012-09-30,winter,1,9,11,0,0,0,1,0.6,0.6212,0.43,0.2239,591
15200,2012-09-30,winter,1,9,12,0,0,0,1,0.62,0.6212,0.41,0.2985,680
15201,2012-09-30,winter,1,9,13,0,0,0,1,0.62,0.6212,0.41,0.2537,594
15202,2012-09-30,winter,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,612
15203,2012-09-30,winter,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,649
15204,2012-09-30,winter,1,9,16,0,0,0,1,0.64,0.6212,0.36,0.2239,648
15205,2012-09-30,winter,1,9,17,0,0,0,1,0.62,0.6212,0.35,0.2836,575
15219,2012-10-01,winter,1,10,7,0,1,1,1,0.44,0.4394,0.77,0.1642,483
15220,2012-10-01,winter,1,10,8,0,1,1,2,0.46,0.4545,0.77,0.1045,784
15229,2012-10-01,winter,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,856
15230,2012-10-01,winter,1,10,18,0,1,1,3,0.56,0.5303,0.64,0.1045,613
15231,2012-10-01,winter,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,516
15253,2012-10-02,winter,1,10,17,0,2,1,3,0.62,0.5606,0.88,0.1045,715
15254,2012-10-02,winter,1,10,18,0,2,1,3,0.62,0.5455,0.94,0.0896,687
15267,2012-10-03,winter,1,10,7,0,3,1,2,0.6,0.5152,0.94,0.194,515
15268,2012-10-03,winter,1,10,8,0,3,1,2,0.62,0.5606,0.88,0.1045,809
15277,2012-10-03,winter,1,10,17,0,3,1,1,0.7,0.6515,0.65,0.0,917
15278,2012-10-03,winter,1,10,18,0,3,1,1,0.7,0.6515,0.65,0.0,810
15279,2012-10-03,winter,1,10,19,0,3,1,1,0.7,0.6515,0.65,0.0,593
15280,2012-10-03,winter,1,10,20,0,3,1,1,0.7,0.6515,0.65,0.0,497
15292,2012-10-04,winter,1,10,8,0,4,1,1,0.64,0.5758,0.89,0.0,738
15300,2012-10-04,winter,1,10,16,0,4,1,1,0.7,0.6515,0.54,0.2836,497
15301,2012-10-04,winter,1,10,17,0,4,1,1,0.7,0.6515,0.51,0.2239,901
15302,2012-10-04,winter,1,10,18,0,4,1,1,0.66,0.6212,0.57,0.1045,887
15303,2012-10-04,winter,1,10,19,0,4,1,1,0.66,0.6212,0.57,0.1045,534
15316,2012-10-05,winter,1,10,8,0,5,1,1,0.58,0.5455,0.64,0.0,785
15324,2012-10-05,winter,1,10,16,0,5,1,1,0.72,0.6515,0.37,0.0,634
15325,2012-10-05,winter,1,10,17,0,5,1,1,0.7,0.6364,0.42,0.1642,900
15326,2012-10-05,winter,1,10,18,0,5,1,1,0.64,0.6212,0.57,0.1343,761
15327,2012-10-05,winter,1,10,19,0,5,1,1,0.62,0.5909,0.73,0.1642,500
15342,2012-10-06,winter,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,539
15343,2012-10-06,winter,1,10,11,0,6,0,1,0.64,0.6061,0.65,0.2537,647
